vessel name,country,vessel_code,is_ulysses,account_type,gl_account,account_type,account_category,pl_mapping_1,pnl_contribution_daily_usd_rounded,Business Date Local,order_account_full_code
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.009333333,6/1/2024,DEN-002-EK01-US25-515030-11
,CA,OTT-000-00,FALSE,Kitchens (CAN),615015,,,Non-recurring Costs,10.22,6/1/2024,OTT-000-EK00-CA22-615015-11
Tasty's,US,MIA-107-01,TRUE,Kitchens (US),519080,,,L1 Expenses,10.985,6/1/2024,MIA-107-HK01-US23-519080-11
,CA,TOR-900-02,FALSE,Kitchens (CAN),519025,,,L1 Expenses,0.955333333,6/1/2024,TOR-900-PK02-CA22-519025-12
,CA,TOR-900-02,FALSE,Kitchens (CAN),519025,,,L1 Expenses,1.313,6/1/2024,TOR-900-PK02-CA22-519025-12
,CA,TOR-900-02,FALSE,Kitchens (CAN),519025,,,L1 Expenses,0.635666667,6/1/2024,TOR-900-PK02-CA22-519025-12
,CA,TOR-900-02,FALSE,Kitchens (CAN),519025,,,L1 Expenses,3.934333333,6/1/2024,TOR-900-PK02-CA22-519025-12
Tasty's,US,MIA-107-01,TRUE,Kitchens (US),519080,,,L1 Expenses,10.985,6/1/2024,MIA-107-HK01-US23-519080-11
,US,DEN-900-01,FALSE,Kitchens (US),536030,,,L3 Expenses,0.091,6/1/2024,DEN-900-PK01-US25-536030-32
,US,DEN-900-01,FALSE,Kitchens (US),536030,,,L3 Expenses,0.013,6/1/2024,DEN-900-PK01-US25-536030-32
,US,DEN-900-01,FALSE,Kitchens (US),536030,,,L3 Expenses,1.866666667,6/1/2024,DEN-900-PK01-US25-536030-32
,US,DEN-900-01,FALSE,Kitchens (US),536030,,,L3 Expenses,0.96,6/1/2024,DEN-900-PK01-US25-536030-32
Pikachu,CA,TOR-010-01,TRUE,Kitchens (CAN),519080,,,L1 Expenses,4.388,6/1/2024,TOR-010-EK01-CA22-519080-11
,CA,OTT-004-02,FALSE,Kitchens (CAN),519080,,,L1 Expenses,4.388,6/1/2024,OTT-004-EK02-CA22-519080-11
Eesentia,GB,LDN-205-02,TRUE,REEF UK,507005,,,L1 Expenses,88.01866667,6/1/2024,GB-M25861-GB-XX-RE-1532113-KI-1001091-GB11-D00002-01-507005
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,3.532,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.15,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.133,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.009333333,6/1/2024,DEN-002-EK01-US25-515030-11
,CA,TOR-900-02,FALSE,Kitchens (CAN),520030,,,L2 Expenses,8.165333333,6/1/2024,TOR-900-PK02-CA22-520030-11
Preston,CA,OTT-006-01,TRUE,Kitchens (CAN),507005,,,L1 Expenses,11.10933333,6/1/2024,OTT-006-EK01-CA22-507005-55
,GB,FC-1001186,FALSE,REEF UK,698010,,,L4 Expenses,-13.77466667,6/1/2024,GB-M25861-GB-XX-RE-2000138-FC-1001186-GB11-D00002-01-698010
,US,MIA-108-01,FALSE,Kitchens (US),515030,,,L1 Expenses,7.366666667,6/1/2024,MIA-108-BK01-US23-515030-31
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,9.713,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.15,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.133,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.009333333,6/1/2024,DEN-002-EK01-US25-515030-11
,CA,EDM-001-01,FALSE,Kitchens (CAN),615015,,,Non-recurring Costs,20.39566667,6/1/2024,EDM-001-EK01-CA20-615015-11
,CA,EDM-001-01,FALSE,Kitchens (CAN),615015,,,Non-recurring Costs,7.149,6/1/2024,EDM-001-EK01-CA20-615015-11
,US,DAL-045-01,FALSE,Kitchens (US),515010,,,L1 Expenses,66.79533333,6/1/2024,DAL-045-GT01-US20-515010-15
,CA,OTT-004-02,FALSE,Kitchens (CAN),507005,,,L1 Expenses,11.124,6/1/2024,OTT-004-EK02-CA22-507005-55
,US,RDU-001-01,FALSE,Kitchens (US),519080,,,L1 Expenses,6.933333333,6/1/2024,RDU-001-AK01-US22-519080-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,6.181,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.133,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.15,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.009333333,6/1/2024,DEN-002-EK01-US25-515030-11
,CA,TOR-003-01,FALSE,Kitchens (CAN),519005,,,L1 Expenses,3.697,6/1/2024,TOR-003-EK01-CA22-519005-56
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,7.064,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.133,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.15,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.009333333,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,8.83,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.133,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.15,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.009333333,6/1/2024,DEN-002-EK01-US25-515030-11
,CA,OTT-009-01,FALSE,Kitchens (CAN),520020,,,L2 Expenses,11.80166667,6/1/2024,OTT-009-EK01-CA22-520020-11
,US,RHQ-000-51,FALSE,Kitchens (US),615040,,,Non-recurring Costs,29.92666667,6/1/2024,RHQ-000-HQ51-US20-615040-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,5.298,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.15,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.133,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.009333333,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,1.766,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.15,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.133,6/1/2024,DEN-002-EK01-US25-515030-11
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,0.009333333,6/1/2024,DEN-002-EK01-US25-515030-11
,DE,FC-1001016,FALSE,REEF Europe,611005,,,L4 Expenses,322.242,6/1/2024,DE-M25894-DE-XX-RE-1512670-FC-1001016-DE10-D00015-03-611005
,US,MIA-108-01,FALSE,Kitchens (US),515030,,,L1 Expenses,8.896666667,6/1/2024,MIA-108-BK01-US23-515030-31
,CA,TOR-027-02,FALSE,Kitchens (CAN),515030,,,L1 Expenses,9.030666667,6/1/2024,TOR-027-EK02-CA22-515030-11
,CA,TOR-027-02,FALSE,Kitchens (CAN),515030,,,L1 Expenses,0.998333333,6/1/2024,TOR-027-EK02-CA22-515030-11
,CA,TOR-027-02,FALSE,Kitchens (CAN),515030,,,L1 Expenses,0.309,6/1/2024,TOR-027-EK02-CA22-515030-11
,CA,TOR-027-02,FALSE,Kitchens (CAN),515030,,,L1 Expenses,0.371,6/1/2024,TOR-027-EK02-CA22-515030-11
,US,RHQ-000-51,FALSE,Kitchens (US),615040,,,Non-recurring Costs,29.92666667,6/1/2024,RHQ-000-HQ51-US20-615040-11
,CA,TOR-016-01,FALSE,Kitchens (CAN),515030,,,L1 Expenses,8.793333333,6/1/2024,TOR-016-EK01-CA22-515030-11
,CA,TOR-016-01,FALSE,Kitchens (CAN),515030,,,L1 Expenses,1.039666667,6/1/2024,TOR-016-EK01-CA22-515030-11
,CA,TOR-016-01,FALSE,Kitchens (CAN),515030,,,L1 Expenses,0.310333333,6/1/2024,TOR-016-EK01-CA22-515030-11
,CA,TOR-016-01,FALSE,Kitchens (CAN),515030,,,L1 Expenses,0.372666667,6/1/2024,TOR-016-EK01-CA22-515030-11
,CA,TOR-003-01,FALSE,Kitchens (CAN),519005,,,L1 Expenses,3.743,6/1/2024,TOR-003-EK01-CA22-519005-56
,CA,VAN-900-04,FALSE,Kitchens (CAN),536030,,,L3 Expenses,0.111,6/1/2024,VAN-900-PK04-CA21-536030-12
,CA,VAN-900-04,FALSE,Kitchens (CAN),536030,,,L3 Expenses,0.048,6/1/2024,VAN-900-PK04-CA21-536030-12
,CA,VAN-900-04,FALSE,Kitchens (CAN),536030,,,L3 Expenses,0.012,6/1/2024,VAN-900-PK04-CA21-536030-12
,CA,VAN-900-04,FALSE,Kitchens (CAN),536030,,,L3 Expenses,1.113666667,6/1/2024,VAN-900-PK04-CA21-536030-12
,CA,VAN-900-04,FALSE,Kitchens (CAN),536030,,,L3 Expenses,0.676333333,6/1/2024,VAN-900-PK04-CA21-536030-12
,CA,VAN-900-04,FALSE,Kitchens (CAN),536030,,,L3 Expenses,0.066666667,6/1/2024,VAN-900-PK04-CA21-536030-12
,CA,VAN-900-04,FALSE,Kitchens (CAN),536030,,,L3 Expenses,0.088666667,6/1/2024,VAN-900-PK04-CA21-536030-12
,CA,VAN-900-04,FALSE,Kitchens (CAN),536030,,,L3 Expenses,0.103333333,6/1/2024,VAN-900-PK04-CA21-536030-12
,CA,VAN-900-04,FALSE,Kitchens (CAN),536030,,,L3 Expenses,0.066666667,6/1/2024,VAN-900-PK04-CA21-536030-12
,CA,VAN-900-04,FALSE,Kitchens (CAN),536030,,,L3 Expenses,0.074,6/1/2024,VAN-900-PK04-CA21-536030-12
,CA,VAN-900-04,FALSE,Kitchens (CAN),536030,,,L3 Expenses,0.066666667,6/1/2024,VAN-900-PK04-CA21-536030-12
King Edward,CA,OTT-008-01,TRUE,Kitchens (CAN),507005,,,L1 Expenses,11.36533333,6/1/2024,OTT-008-EK01-CA22-507005-55
,GB,LDN-263-01,FALSE,REEF UK,515005,,,L1 Expenses,13.952,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00002-01-515005
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.308333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.09,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.913,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.157666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.868666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,2.828333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.131333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.313333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.592666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.340666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,2.914666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,3.858666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,5.074333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.811333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,2.920666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.658666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.79,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.911666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.251666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,2.835333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.175333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.414,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.719,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.095,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.928,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.378333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.96,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,4.568,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.140333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.294333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.416,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.212666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.516666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.989333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.211,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,4.022,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.131333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.565666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.131333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.626666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,5.187333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,2.899333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,4.865666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,3.568333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,3.995,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.79,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.290666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.481666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.162333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.317333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.251666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.264666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.281,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.911666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,7.088333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.268666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,2.419666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.422666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.095,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.642666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.917,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,2.980666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.621333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.284666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,3.674,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,5.116,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,3.153333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.618,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,5.362666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.504,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.547666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.131333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.131333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.313333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.592666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.993666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.863666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,2.891666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,4.026,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.626333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.358666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.773,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.417666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.175333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.258,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.719,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.006,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.174666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.642666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.917,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.490333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.944,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,3.410666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,8.611,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,2.418333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.208,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.674333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.54,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.131333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.592666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.035333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.557,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.863666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.993666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.993666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,3.050333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.445666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.162666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.592666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.339333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.179666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,0.625333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,3.842666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,2.835333333,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.522666667,6/1/2024,PHX-900-PK01-US20-615040-12
,US,PHX-900-01,FALSE,Kitchens (US),615040,,,Non-recurring Costs,1.175333333,6/1/2024,PHX-900-PK01-US20-615040-12
