,Vessel,Vessel Name,Business Date Local,Country,Line Item,is_ulysses,delivery_platform,Amount,Line Order
1378,DXB-005-04,Hermanos Dos 04,2024-04-08,AE,Net Sales Usd,True,Careem,407.67,L1-05
1379,DXB-005-04,Hermanos Dos 04,2024-04-08,AE,Net Sales Usd,True,Deliveroo,345.8,L1-05
1380,DXB-005-04,Hermanos Dos 04,2024-04-08,AE,Refund Usd,True,Careem,10.540000000000001,L1-03
1381,DXB-005-04,Hermanos Dos 04,2024-04-08,AE,Refund Usd,True,Deliveroo,7.789999999999999,L1-03
1382,DXB-005-04,Hermanos Dos 04,2024-04-08,AE,Royalty Usd,True,Careem,32.28,L1-07
1383,DXB-005-04,Hermanos Dos 04,2024-04-08,AE,Royalty Usd,True,Deliveroo,29.4,L1-07
1384,DXB-005-04,Hermanos Dos 04,2024-04-08,AE,Vat Usd,True,Careem,20.12,L1-04
1385,DXB-005-04,Hermanos Dos 04,2024-04-08,AE,Vat Usd,True,Deliveroo,17.23,L1-04
1386,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Commission Usd,True,Careem,124.63,L1-06
1387,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Commission Usd,True,Deliveroo,95.8,L1-06
1388,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Discount Usd,True,Careem,166.77,L1-02
1389,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Discount Usd,True,Deliveroo,38.37,L1-02
1390,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Gross Sales Usd,True,Careem,695.31,L1-01
1391,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Gross Sales Usd,True,Deliveroo,354.46,L1-01
1392,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Net Sales Usd,True,Careem,490.4,L1-05
1393,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Net Sales Usd,True,Deliveroo,294.33,L1-05
1394,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Refund Usd,True,Careem,13.91,L1-03
1395,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Refund Usd,True,Deliveroo,7.07,L1-03
1396,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Royalty Usd,True,Careem,33.54,L1-07
1397,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Royalty Usd,True,Deliveroo,31.32,L1-07
1398,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Vat Usd,True,Careem,24.08,L1-04
1399,DXB-005-04,Hermanos Dos 04,2024-04-09,AE,Vat Usd,True,Deliveroo,14.62,L1-04
1400,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Commission Usd,True,Careem,127.04,L1-06
1401,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Commission Usd,True,Deliveroo,118.36,L1-06
1402,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Discount Usd,True,Careem,376.93,L1-02
1403,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Discount Usd,True,Deliveroo,48.75,L1-02
1404,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Gross Sales Usd,True,Careem,915.05,L1-01
1405,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Gross Sales Usd,True,Deliveroo,439.25,L1-01
1406,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Net Sales Usd,True,Careem,495.79,L1-05
1407,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Net Sales Usd,True,Deliveroo,363.59000000000003,L1-05
1408,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Refund Usd,True,Careem,18.34,L1-03
1409,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Refund Usd,True,Deliveroo,8.81,L1-03
1410,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Royalty Usd,True,Careem,42.28,L1-07
1411,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Royalty Usd,True,Deliveroo,26.24,L1-07
1412,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Vat Usd,True,Careem,23.79,L1-04
1413,DXB-005-04,Hermanos Dos 04,2024-04-10,AE,Vat Usd,True,Deliveroo,18.05,L1-04
1414,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Commission Usd,True,Careem,99.94,L1-06
1415,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Commission Usd,True,Deliveroo,76.05,L1-06
1416,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Discount Usd,True,Careem,394.32,L1-02
1417,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Discount Usd,True,Deliveroo,16.25,L1-02
1418,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Gross Sales Usd,True,Careem,822.44,L1-01
1419,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Gross Sales Usd,True,Deliveroo,266.83,L1-01
1420,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Net Sales Usd,True,Careem,392.92,L1-05
1421,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Net Sales Usd,True,Deliveroo,233.57,L1-05
1422,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Refund Usd,True,Careem,16.46,L1-03
1423,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Refund Usd,True,Deliveroo,5.32,L1-03
1424,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Royalty Usd,True,Careem,33.95,L1-07
1425,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Royalty Usd,True,Deliveroo,19.72,L1-07
1426,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Vat Usd,True,Careem,18.62,L1-04
1427,DXB-005-04,Hermanos Dos 04,2024-04-11,AE,Vat Usd,True,Deliveroo,11.64,L1-04
1428,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Commission Usd,True,Careem,92.13,L1-06
1429,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Commission Usd,True,Deliveroo,83.21,L1-06
1430,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Discount Usd,True,Careem,304.74,L1-02
1431,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Discount Usd,True,Deliveroo,23.060000000000002,L1-02
1432,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Gross Sales Usd,True,Careem,699.9399999999999,L1-01
1433,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Gross Sales Usd,True,Deliveroo,297.43,L1-01
1434,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Net Sales Usd,True,Careem,363.69,L1-05
1435,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Net Sales Usd,True,Deliveroo,255.64,L1-05
1436,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Refund Usd,True,Careem,14.0,L1-03
1437,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Refund Usd,True,Deliveroo,5.95,L1-03
1438,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Royalty Usd,True,Careem,25.72,L1-07
1439,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Royalty Usd,True,Deliveroo,22.89,L1-07
1440,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Vat Usd,True,Careem,17.36,L1-04
1441,DXB-005-04,Hermanos Dos 04,2024-04-12,AE,Vat Usd,True,Deliveroo,12.7,L1-04
1442,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Commission Usd,True,Careem,103.61,L1-06
1443,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Commission Usd,True,Deliveroo,81.1,L1-06
1444,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Discount Usd,True,Careem,345.77,L1-02
1445,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Discount Usd,True,Deliveroo,18.34,L1-02
1446,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Gross Sales Usd,True,Careem,787.29,L1-01
1447,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Gross Sales Usd,True,Deliveroo,285.68,L1-01
1448,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Net Sales Usd,True,Careem,406.22,L1-05
1449,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Net Sales Usd,True,Deliveroo,249.18,L1-05
1450,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Refund Usd,True,Careem,15.75,L1-03
1451,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Refund Usd,True,Deliveroo,5.71,L1-03
1452,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Royalty Usd,True,Careem,29.21,L1-07
1453,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Royalty Usd,True,Deliveroo,23.55,L1-07
1454,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Vat Usd,True,Careem,19.41,L1-04
1455,DXB-005-04,Hermanos Dos 04,2024-04-13,AE,Vat Usd,True,Deliveroo,12.41,L1-04
1456,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Commission Usd,True,Careem,106.84,L1-06
1457,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Commission Usd,True,Deliveroo,120.09,L1-06
1458,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Discount Usd,True,Careem,264.23,L1-02
1459,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Discount Usd,True,Deliveroo,65.64,L1-02
1460,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Gross Sales Usd,True,Careem,720.11,L1-01
1461,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Gross Sales Usd,True,Deliveroo,462.23,L1-01
1462,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Net Sales Usd,True,Careem,421.0,L1-05
1463,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Net Sales Usd,True,Deliveroo,369.0,L1-05
1464,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Refund Usd,True,Careem,14.370000000000001,L1-03
1465,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Refund Usd,True,Deliveroo,9.24,L1-03
1466,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Royalty Usd,True,Careem,36.61,L1-07
1467,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Royalty Usd,True,Deliveroo,32.0,L1-07
1468,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Vat Usd,True,Careem,20.38,L1-04
1469,DXB-005-04,Hermanos Dos 04,2024-04-14,AE,Vat Usd,True,Deliveroo,18.29,L1-04
1470,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Commission Usd,True,Careem,184.86,L1-06
1471,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Commission Usd,True,Deliveroo,205.52,L1-06
1472,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Discount Usd,True,Careem,197.31,L1-02
1473,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Discount Usd,True,Deliveroo,67.36,L1-02
1474,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Gross Sales Usd,True,Careem,976.33,L1-01
1475,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Gross Sales Usd,True,Deliveroo,745.15,L1-01
1476,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Net Sales Usd,True,Careem,723.73,L1-05
1477,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Net Sales Usd,True,Deliveroo,631.38,L1-05
1478,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Refund Usd,True,Careem,19.57,L1-03
1479,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Refund Usd,True,Deliveroo,14.88,L1-03
1480,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Royalty Usd,True,Careem,56.36,L1-07
1481,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Royalty Usd,True,Deliveroo,66.27,L1-07
1482,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Vat Usd,True,Careem,35.66,L1-04
1483,DXB-005-04,Hermanos Dos 04,2024-04-15,AE,Vat Usd,True,Deliveroo,31.36,L1-04
1484,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Commission Usd,True,Careem,126.9,L1-06
1485,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Commission Usd,True,Deliveroo,301.25,L1-06
1486,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Discount Usd,True,Careem,61.28,L1-02
1487,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Discount Usd,True,Deliveroo,24.79,L1-02
1488,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Gross Sales Usd,True,Careem,624.67,L1-01
1489,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Gross Sales Usd,True,Deliveroo,1017.09,L1-01
1490,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Net Sales Usd,True,Careem,524.74,L1-05
1491,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Net Sales Usd,True,Deliveroo,925.5600000000001,L1-05
1492,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Refund Usd,True,Careem,12.47,L1-03
1493,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Refund Usd,True,Deliveroo,20.32,L1-03
1494,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Royalty Usd,True,Careem,89.23,L1-07
1495,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Royalty Usd,True,Deliveroo,157.35,L1-07
1496,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Vat Usd,True,Careem,26.05,L1-04
1497,DXB-005-05,Hermanos Dos 05,2024-04-08,AE,Vat Usd,True,Deliveroo,46.16,L1-04
1498,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Commission Usd,True,Careem,105.71,L1-06
1499,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Commission Usd,True,Deliveroo,429.53,L1-06
1500,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Discount Usd,True,Careem,60.91,L1-02
1501,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Discount Usd,True,Deliveroo,44.15,L1-02
1502,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Gross Sales Usd,True,Careem,530.47,L1-01
1503,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Gross Sales Usd,True,Deliveroo,1459.06,L1-01
1504,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Net Sales Usd,True,Careem,437.17,L1-05
1505,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Net Sales Usd,True,Deliveroo,1319.61,L1-05
1506,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Refund Usd,True,Careem,10.61,L1-03
1507,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Refund Usd,True,Deliveroo,29.16,L1-03
1508,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Royalty Usd,True,Careem,74.32000000000001,L1-07
1509,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Royalty Usd,True,Deliveroo,224.35,L1-07
1510,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Vat Usd,True,Careem,21.7,L1-04
1511,DXB-005-05,Hermanos Dos 05,2024-04-09,AE,Vat Usd,True,Deliveroo,65.78999999999999,L1-04
1512,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Commission Usd,True,Careem,104.34,L1-06
1513,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Commission Usd,True,Deliveroo,373.12,L1-06
1514,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Discount Usd,True,Careem,294.57,L1-02
1515,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Discount Usd,True,Deliveroo,26.6,L1-02
1516,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Gross Sales Usd,True,Careem,761.9,L1-01
1517,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Gross Sales Usd,True,Deliveroo,1255.33,L1-01
1518,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Net Sales Usd,True,Careem,431.21,L1-05
1519,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Net Sales Usd,True,Deliveroo,1146.24,L1-05
1520,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Refund Usd,True,Careem,15.25,L1-03
1521,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Refund Usd,True,Deliveroo,25.09,L1-03
1522,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Royalty Usd,True,Careem,73.3,L1-07
1523,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Royalty Usd,True,Deliveroo,194.82,L1-07
1524,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Vat Usd,True,Careem,20.81,L1-04
1525,DXB-005-05,Hermanos Dos 05,2024-04-10,AE,Vat Usd,True,Deliveroo,57.13,L1-04
1526,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Commission Usd,True,Careem,157.66,L1-06
1527,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Commission Usd,True,Deliveroo,473.88,L1-06
1528,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Discount Usd,True,Careem,423.1,L1-02
1529,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Discount Usd,True,Deliveroo,22.779999999999998,L1-02
1530,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Gross Sales Usd,True,Careem,1129.28,L1-01
1531,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Gross Sales Usd,True,Deliveroo,1583.18,L1-01
1532,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Net Sales Usd,True,Careem,651.84,L1-05
1533,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Net Sales Usd,True,Deliveroo,1455.81,L1-05
1534,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Refund Usd,True,Careem,22.57,L1-03
1535,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Refund Usd,True,Deliveroo,31.66,L1-03
1536,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Royalty Usd,True,Careem,110.79,L1-07
1537,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Royalty Usd,True,Deliveroo,247.51,L1-07
1538,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Vat Usd,True,Careem,31.5,L1-04
1539,DXB-005-05,Hermanos Dos 05,2024-04-11,AE,Vat Usd,True,Deliveroo,72.65,L1-04
1540,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Commission Usd,True,Careem,111.66,L1-06
1541,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Commission Usd,True,Deliveroo,496.34,L1-06
1542,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Discount Usd,True,Careem,293.75,L1-02
1543,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Discount Usd,True,Deliveroo,31.6,L1-02
1544,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Gross Sales Usd,True,Careem,793.78,L1-01
1545,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Gross Sales Usd,True,Deliveroo,1666.23,L1-01
1546,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Net Sales Usd,True,Careem,461.66,L1-05
1547,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Net Sales Usd,True,Deliveroo,1524.86,L1-05
1548,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Refund Usd,True,Careem,15.86,L1-03
1549,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Refund Usd,True,Deliveroo,33.29,L1-03
1550,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Royalty Usd,True,Careem,78.46,L1-07
1551,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Royalty Usd,True,Deliveroo,259.27,L1-07
1552,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Vat Usd,True,Careem,22.31,L1-04
1553,DXB-005-05,Hermanos Dos 05,2024-04-12,AE,Vat Usd,True,Deliveroo,76.06,L1-04
1554,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Commission Usd,True,Careem,157.92,L1-06
1555,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Commission Usd,True,Deliveroo,722.17,L1-06
1556,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Discount Usd,True,Careem,454.87,L1-02
1557,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Discount Usd,True,Deliveroo,58.92,L1-02
1558,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Gross Sales Usd,True,Careem,1162.48,L1-01
1559,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Gross Sales Usd,True,Deliveroo,2437.42,L1-01
1560,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Net Sales Usd,True,Careem,652.71,L1-05
1561,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Net Sales Usd,True,Deliveroo,2218.61,L1-05
1562,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Refund Usd,True,Careem,23.27,L1-03
1563,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Refund Usd,True,Deliveroo,48.75,L1-03
1564,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Royalty Usd,True,Careem,110.91,L1-07
1565,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Royalty Usd,True,Deliveroo,377.2,L1-07
1566,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Vat Usd,True,Careem,31.46,L1-04
1567,DXB-005-05,Hermanos Dos 05,2024-04-13,AE,Vat Usd,True,Deliveroo,110.65,L1-04
1568,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Commission Usd,True,Careem,141.04,L1-06
1569,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Commission Usd,True,Deliveroo,814.91,L1-06
1570,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Discount Usd,True,Careem,332.7,L1-02
1571,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Discount Usd,True,Deliveroo,76.75,L1-02
1572,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Gross Sales Usd,True,Careem,963.42,L1-01
1573,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Gross Sales Usd,True,Deliveroo,2760.9,L1-01
1574,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Net Sales Usd,True,Careem,583.06,L1-05
1575,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Net Sales Usd,True,Deliveroo,2503.61,L1-05
1576,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Refund Usd,True,Careem,19.28,L1-03
1577,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Refund Usd,True,Deliveroo,55.21,L1-03
1578,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Royalty Usd,True,Careem,99.1,L1-07
1579,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Royalty Usd,True,Deliveroo,425.7,L1-07
1580,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Vat Usd,True,Careem,28.27,L1-04
1581,DXB-005-05,Hermanos Dos 05,2024-04-14,AE,Vat Usd,True,Deliveroo,124.84,L1-04
1582,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Commission Usd,True,Careem,269.82,L1-06
1583,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Commission Usd,True,Deliveroo,1215.08,L1-06
1584,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Discount Usd,True,Careem,137.09,L1-02
1585,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Discount Usd,True,Deliveroo,111.66,L1-02
1586,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Gross Sales Usd,True,Careem,1334.84,L1-01
1587,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Gross Sales Usd,True,Deliveroo,4114.05,L1-01
1588,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Net Sales Usd,True,Careem,1115.4,L1-05
1589,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Net Sales Usd,True,Deliveroo,3733.07,L1-05
1590,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Refund Usd,True,Careem,26.69,L1-03
1591,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Refund Usd,True,Deliveroo,82.17,L1-03
1592,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Royalty Usd,True,Careem,189.6,L1-07
1593,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Royalty Usd,True,Deliveroo,634.74,L1-07
1594,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Vat Usd,True,Careem,55.39,L1-04
1595,DXB-005-05,Hermanos Dos 05,2024-04-15,AE,Vat Usd,True,Deliveroo,186.13,L1-04
1596,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Commission Usd,True,Careem,24.25,L1-06
1597,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Commission Usd,True,Deliveroo,80.23,L1-06
1598,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Discount Usd,True,Careem,8.99,L1-02
1599,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Discount Usd,True,Deliveroo,8.27,L1-02
1600,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Gross Sales Usd,True,Careem,116.55,L1-01
1601,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Gross Sales Usd,True,Deliveroo,272.59000000000003,L1-01
1602,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Net Sales Usd,True,Careem,100.22999999999999,L1-05
1603,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Net Sales Usd,True,Deliveroo,246.53,L1-05
1604,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Refund Usd,True,Careem,2.33,L1-03
1605,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Refund Usd,True,Deliveroo,5.4399999999999995,L1-03
1606,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Royalty Usd,True,Careem,6.0200000000000005,L1-07
1607,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Royalty Usd,True,Deliveroo,14.8,L1-07
1608,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Vat Usd,True,Careem,4.99,L1-04
1609,DXB-005-06,Hermanos Dos 06,2024-04-08,AE,Vat Usd,True,Deliveroo,12.290000000000001,L1-04
1610,DXB-005-06,Hermanos Dos 06,2024-04-09,AE,Commission Usd,True,Careem,18.18,L1-06
1611,DXB-005-06,Hermanos Dos 06,2024-04-09,AE,Commission Usd,True,Deliveroo,78.32000000000001,L1-06
1612,DXB-005-06,Hermanos Dos 06,2024-04-09,AE,Discount Usd,True,Careem,12.67,L1-02
1613,DXB-005-06,Hermanos Dos 06,2024-04-09,AE,Discount Usd,True,Deliveroo,12.66,L1-02
1614,DXB-005-06,Hermanos Dos 06,2024-04-09,AE,Gross Sales Usd,True,Careem,93.39000000000001,L1-01
1615,DXB-005-06,Hermanos Dos 06,2024-04-09,AE,Gross Sales Usd,True,Deliveroo,270.66,L1-01
1616,DXB-005-06,Hermanos Dos 06,2024-04-09,AE,Net Sales Usd,True,Careem,75.14,L1-05
1617,DXB-005-06,Hermanos Dos 06,2024-04-09,AE,Net Sales Usd,True,Deliveroo,240.59,L1-05
1618,DXB-005-06,Hermanos Dos 06,2024-04-09,AE,Refund Usd,True,Careem,1.87,L1-03
1619,DXB-005-06,Hermanos Dos 06,2024-04-09,AE,Refund Usd,True,Deliveroo,5.42,L1-03
1620,DXB-005-06,Hermanos Dos 06,2024-04-09,AE,Royalty Usd,True,Careem,4.51,L1-07
1621,DXB-005-06,Hermanos Dos 06,2024-04-09,AE,Royalty Usd,True,Deliveroo,14.44,L1-07
1622,DXB-005-06,Hermanos Dos 06,2024-04-09,AE,Vat Usd,True,Careem,3.72,L1-04
